Maintenance_ID,Aircraft_ID,Aircraft_Type,Maintenance_Type,Maintenance_Category,Scheduled_Date,Actual_Start_Date,Completion_Date,Budgeted_Cost,Actual_Cost,Labor_Hours,Parts_Cost,Vendor,Priority,Status,Location,Downtime_Hours,Technician_Count,Cost_Variance,Cost_Variance_Percent,Maintenance_Duration,Delay_Flag,High_Cost_Flag,Maintenance_Year,Maintenance_Month
M4469,A39,A350,scheduled,Avionics,2022-02-12,2022-02-15,2022-02-18,78913.65527065528,108624.0,24.0,46308.978087649404,V-A,High,Completed,Dallas,24.0,5.559125085440875,29710.344729344724,37.64918077542503,3,Yes,Yes,2022,2
M3020,A30,A350,Scheduled,Structure,2023-04-17,2023-04-17,2023-04-17,78913.65527065528,85239.29113067027,106.0,62172.0,InHouse,High,completed,Tokyo,106.0,3.0,6325.635860014998,8.015895143013658,0,No,No,2023,4
M1354,A23,A350,Scheduled,Hydraulics,2022-12-21,2022-12-22,2022-12-23,51828.0,85239.29113067027,76.25535055350554,46308.978087649404,InHouse,High,Delayed,Singapore,76.25535055350554,7.0,33411.29113067027,64.4657156955126,1,Yes,No,2022,12
M2704,A21,b737,Preventive,Hydraulics,2024-04-15,2024-04-23,2024-04-24,32007.0,85239.29113067027,110.74154067674586,31437.0,InHouse,Medium,Completed,Dallas,122.0,7.0,53232.29113067027,166.31452848023955,1,Yes,No,2024,4
M1257,A10,B777,Unscheduled,Hydraulics,2023-12-13,2023-12-13,2023-12-14,53952.0,42877.0,85.0,63700.0,InHouse,Medium,Cancelled,Dallas,85.0,10.0,-11075.0,-20.5275059311981,1,No,No,2023,12
M3513,A10,B737,scheduled,Structure,2024-09-07,2024-09-18,2024-09-19,78913.65527065528,189330.0,116.0,46308.978087649404,V-A,Low,Completed,Mumbai,116.0,5.559125085440875,110416.34472934472,139.9204540084256,1,Yes,Yes,2024,9
M1251,A44,b737,scheduled,Avionics,2022-12-26,2022-12-26,2022-12-26,129382.0,85239.29113067027,85.0,79119.0,InHouse,High,completed,Dallas,85.0,5.559125085440875,-44142.70886932973,-34.11812220349796,0,No,No,2022,12
M4299,A31,A-320,Unscheduled,Avionics,2024-01-11,2024-01-11,2024-01-11,78913.65527065528,16807.0,76.25535055350554,69315.0,InHouse,Medium,completed,LosAngeles,76.25535055350554,7.0,-62106.655270655276,-78.7020383958189,0,No,No,2024,1
M2934,A18,B737,Emergency,Avionics,2023-05-04,2023-05-05,2023-05-06,78913.65527065528,90978.0,42.0,46308.978087649404,InHouse,High,Cancelled,Dallas,42.0,5.559125085440875,12064.344729344724,15.288031821573666,1,Yes,Yes,2023,5
M4911,A16,B737,Preventive,Engine,2024-06-07,2024-06-15,2024-06-19,78913.65527065528,115580.0,110.0,52825.0,V-C,High,InProgress,London,110.0,4.0,36666.344729344724,46.463878277577926,4,Yes,Yes,2024,6
M1853,A40,B737,Preventive,Electrical,2022-05-02,2022-05-02,2022-05-17,46886.0,33349.0,64.0,46308.978087649404,InHouse,Low,completed,Dallas,76.25535055350554,10.0,-13537.0,-28.872158000255936,15,No,No,2022,5
M929,A15,A350,scheduled,Avionics,2024-05-15,2024-05-21,2024-05-22,26551.0,85239.29113067027,61.0,21317.0,V-C,High,Cancelled,Dallas,61.0,4.0,58688.29113067027,221.03985209849074,1,Yes,No,2024,5
M4286,A54,B777,Unscheduled,Engine,2023-08-06,2023-08-12,2023-08-13,29800.0,30549.0,13.0,76846.0,inhouse,Critical,completed,Frankfurt,13.0,5.559125085440875,749.0,2.513422818791946,1,Yes,No,2023,8
M3073,A41,B737,Preventive,Engine,2024-02-19,2024-02-21,2024-02-22,78913.65527065528,109102.0,76.25535055350554,50179.0,V-C,High,completed,Dallas,76.25535055350554,6.0,30188.344729344724,38.25490610694157,1,Yes,Yes,2024,2
M1385,A04,A320,scheduled,Structure,2023-09-17,2023-09-25,2023-09-28,70306.0,85239.29113067027,76.25535055350554,28604.0,V-A,Critical,completed,Mumbai,76.25535055350554,10.0,14933.291130670274,21.240422055970008,3,Yes,No,2023,9
M4850,A13,A320,Emergency,Electrical,2023-10-01,2023-10-01,2023-10-07,78913.65527065528,73310.0,76.25535055350554,13696.0,InHouse,Critical,completed,Tokyo,76.25535055350554,5.559125085440875,-5603.655270655276,-7.1009957040211305,6,No,No,2023,10
M4749,A03,B777,Scheduled,Structure,2022-09-17,2022-09-17,2022-09-30,78913.65527065528,85239.29113067027,49.0,72231.0,V-A,Low,Cancelled,LosAngeles,129.0,2.0,6325.635860014998,8.015895143013658,13,No,No,2022,9
M3523,A48,b737,scheduled,Electrical,2022-12-03,2022-12-03,2022-12-03,78913.65527065528,125951.0,6.0,76257.0,V-A,Critical,InProgress,Chicago,6.0,5.559125085440875,47037.344729344724,59.60609043899652,0,No,Yes,2022,12
M3603,A24,B737,scheduled,Hydraulics,2024-05-06,2024-05-08,2024-05-14,44274.0,85239.29113067027,103.0,18710.0,InHouse,High,completed,Dallas,103.0,5.559125085440875,40965.29113067027,92.52674511151075,6,Yes,No,2024,5
M714,A41,b737,scheduled,Avionics,2023-08-09,2023-08-18,2023-08-19,39222.0,58312.0,66.0,46308.978087649404,V-B,Medium,InProgress,Amsterdam,67.0,7.0,19090.0,48.671663862118194,1,Yes,No,2023,8
M4187,A36,B777,scheduled,Structure,2023-09-05,2023-09-11,2023-09-12,78913.65527065528,85239.29113067027,132.0,6679.0,V-B,High,completed,Chicago,134.0,4.0,6325.635860014998,8.015895143013658,1,Yes,No,2023,9
M2924,A29,B787,Unscheduled,Hydraulics,2023-05-07,2023-05-07,2023-05-09,97604.0,112194.0,76.25535055350554,23210.0,V-A,High,Completed,Paris,76.25535055350554,5.559125085440875,14590.0,14.948157862382688,2,No,Yes,2023,5
M3487,A52,A350,scheduled,Electrical,2024-08-17,2024-08-17,2024-08-22,78913.65527065528,85239.29113067027,110.74154067674586,89348.0,InHouse,Critical,completed,Mumbai,143.0,5.559125085440875,6325.635860014998,8.015895143013658,5,No,No,2024,8
M1156,A43,A-320,scheduled,Hydraulics,2024-05-02,2024-05-04,2024-05-05,63650.0,44604.0,104.0,52206.0,InHouse,Critical,Completed,Dallas,104.0,9.0,-19046.0,-29.923016496465042,1,Yes,No,2024,5
M1681,A36,B787,Scheduled,Hydraulics,2024-04-21,2024-04-28,2024-05-04,78913.65527065528,89629.0,76.25535055350554,46308.978087649404,V-B,Low,InProgress,Dallas,76.25535055350554,5.559125085440875,10715.344729344724,13.57856849057823,6,Yes,Yes,2024,4
M500,A19,B737,Unscheduled,Hydraulics,2022-05-14,2022-05-14,2022-05-26,61509.0,85239.29113067027,51.0,46308.978087649404,V-B,Critical,Delayed,Dallas,65.0,10.0,23730.291130670274,38.580193354907856,12,No,No,2022,5
M1857,A39,B787,Scheduled,Engine,2024-02-25,2024-03-04,2024-03-08,104246.0,111881.0,71.0,44415.0,V-C,Critical,completed,Singapore,71.0,5.559125085440875,7635.0,7.324022024825892,4,Yes,Yes,2024,2
M1389,A60,B737,Unscheduled,Avionics,2024-03-18,2024-03-18,2024-03-31,78913.65527065528,103826.0,110.74154067674586,79485.0,V-A,Medium,Cancelled,Dallas,141.0,5.0,24912.344729344724,31.569117719742216,13,No,Yes,2024,3
M1541,A56,B737,Preventive,Hydraulics,2023-05-23,2023-05-23,2023-05-23,115704.0,131566.0,54.0,3533.0,V-B,Critical,completed,Mumbai,54.0,5.559125085440875,15862.0,13.709119822996612,0,No,Yes,2023,5
M3325,A46,B737,scheduled,Engine,2023-05-05,2023-05-05,2023-05-05,44153.0,85239.29113067027,68.0,80783.0,V-A,Medium,Cancelled,Amsterdam,68.0,5.559125085440875,41086.29113067027,93.05435900317141,0,No,No,2023,5
M4847,A50,A320,scheduled,Avionics,2024-04-01,2024-04-03,2024-04-06,78913.65527065528,69598.0,13.0,20529.0,V-C,Critical,InProgress,Dallas,13.0,9.0,-9315.655270655276,-11.804871081823253,3,Yes,No,2024,4
M1157,A22,B737,scheduled,Engine,2022-07-26,2022-07-26,2022-07-26,55681.0,85239.29113067027,21.0,46308.978087649404,InHouse,Critical,completed,Dallas,76.0,2.0,29558.291130670274,53.08505797430052,0,No,No,2022,7
M2157,A41,A-320,Scheduled,Structure,2023-10-27,2023-10-30,2023-10-31,65610.0,76798.0,33.0,46308.978087649404,inhouse,High,completed,Chicago,33.0,5.559125085440875,11188.0,17.052278616064626,1,Yes,No,2023,10
M3637,A55,b737,scheduled,Electrical,2023-09-23,2023-09-23,2023-09-24,78913.65527065528,85239.29113067027,78.0,75104.0,V-C,High,Completed,Paris,78.0,10.0,6325.635860014998,8.015895143013658,1,No,No,2023,9
M4947,A07,B737,Scheduled,Electrical,2024-01-05,2024-01-05,2024-01-11,78913.65527065528,85239.29113067027,57.0,48595.0,InHouse,High,InProgress,Dallas,57.0,9.0,6325.635860014998,8.015895143013658,6,No,No,2024,1
M718,A60,B737,Unscheduled,Electrical,2023-09-21,2023-09-21,2023-09-21,141773.0,183363.0,12.0,71248.0,InHouse,High,InProgress,Chennai,98.0,2.0,41590.0,29.335628081510585,0,No,Yes,2023,9
M2503,A56,B787,Unscheduled,Hydraulics,2022-02-19,2022-03-01,2022-03-02,78913.65527065528,122769.0,81.0,72609.0,InHouse,High,Cancelled,Dallas,98.0,4.0,43855.344729344724,55.57383519864998,1,Yes,Yes,2022,2
M396,A42,b737,Preventive,Hydraulics,2024-04-12,2024-04-23,2024-04-24,124428.0,117996.0,76.25535055350554,30333.0,InHouse,Medium,completed,Dallas,76.25535055350554,6.0,-6432.0,-5.169254508631497,1,Yes,Yes,2024,4
M4493,A54,B737,Emergency,LandingGear,2022-12-30,2023-01-06,2023-01-07,79680.0,64448.0,52.0,66796.0,InHouse,High,completed,LosAngeles,52.0,10.0,-15232.0,-19.116465863453815,1,Yes,No,2022,12
M1366,A25,B737,Preventive,Structure,2023-04-06,2023-04-06,2023-04-13,115045.0,85239.29113067027,13.0,34676.0,V-C,High,Completed,Paris,76.25535055350554,6.0,-29805.708869329726,-25.90786985034528,7,No,No,2023,4
M3953,A43,A-320,Unscheduled,Structure,2024-08-01,2024-08-11,2024-08-16,78913.65527065528,23724.0,76.25535055350554,75315.0,InHouse,High,Cancelled,LosAngeles,76.25535055350554,8.0,-55189.655270655276,-69.93676199812028,5,Yes,No,2024,8
M2327,A26,B737,Preventive,LandingGear,2022-07-31,2022-07-31,2022-08-03,78913.65527065528,85239.29113067027,9.0,46308.978087649404,InHouse,Medium,completed,Dallas,9.0,5.559125085440875,6325.635860014998,8.015895143013658,3,No,No,2022,7
M1572,A18,A-320,Emergency,Engine,2022-11-03,2022-11-04,2022-11-05,78913.65527065528,31338.0,104.0,26772.0,InHouse,High,Cancelled,Frankfurt,104.0,9.0,-47575.655270655276,-60.28824175927724,1,Yes,No,2022,11
M2787,A25,B737,scheduled,LandingGear,2022-05-14,2022-05-14,2022-05-15,78913.65527065528,7783.0,29.0,60615.0,V-B,High,InProgress,Atlanta,29.0,5.0,-71130.65527065528,-90.13732164185508,1,No,No,2022,5
M2505,A23,b737,scheduled,Electrical,2023-04-25,2023-04-27,2023-04-30,71396.0,85239.29113067027,76.25535055350554,46308.978087649404,V-A,Low,completed,Dallas,76.25535055350554,3.0,13843.291130670274,19.389449171760706,3,Yes,No,2023,4
M3466,A44,A350,Unscheduled,Avionics,2024-09-16,2024-09-25,2024-09-26,78913.65527065528,85239.29113067027,8.0,34862.0,V-C,High,completed,Paris,8.0,8.0,6325.635860014998,8.015895143013658,1,Yes,No,2024,9
M676,A19,B737,scheduled,Hydraulics,2023-10-05,2023-10-05,2023-10-05,78913.65527065528,13041.0,103.0,1158.0,InHouse,Critical,completed,Paris,103.0,3.0,-65872.65527065528,-83.47434299517309,0,No,No,2023,10
M2809,A18,b737,scheduled,Structure,2023-06-20,2023-06-24,2023-06-25,125914.0,172868.0,57.0,10434.0,InHouse,High,Completed,Atlanta,57.0,7.0,46954.0,37.290531632701686,1,Yes,Yes,2023,6
M3268,A50,B787,scheduled,Structure,2022-12-02,2022-12-04,2022-12-04,78913.65527065528,57903.0,76.25535055350554,46308.978087649404,V-C,High,Delayed,Mumbai,76.25535055350554,5.559125085440875,-21010.655270655276,-26.62486637907428,0,Yes,No,2022,12
M617,A25,B737,scheduled,Engine,2023-10-04,2023-10-04,2023-10-05,25921.0,24223.0,76.25535055350554,4888.0,inhouse,High,Cancelled,Frankfurt,76.25535055350554,5.559125085440875,-1698.0,-6.550673199336446,1,No,No,2023,10
M418,A30,b737,Scheduled,Structure,2024-04-02,2024-04-04,2024-04-05,78913.65527065528,48114.0,23.0,37226.0,InHouse,Medium,Delayed,Chicago,23.0,5.559125085440875,-30799.655270655276,-39.029563597098246,1,Yes,No,2024,4
M754,A53,B777,scheduled,Hydraulics,2022-02-26,2022-03-03,2022-03-04,92420.0,108637.0,135.0,46308.978087649404,V-A,High,completed,Singapore,135.0,1.0,16217.0,17.547067734256654,1,Yes,Yes,2022,2
M3970,A20,A320,Emergency,Hydraulics,2023-07-13,2023-07-13,2023-07-14,78913.65527065528,85239.29113067027,40.0,46308.978087649404,V-A,Critical,completed,Dallas,40.0,6.0,6325.635860014998,8.015895143013658,1,No,No,2023,7
M2445,A41,B737,Scheduled,Structure,2023-02-05,2023-02-08,2023-02-11,39986.0,30375.0,50.0,1059.0,V-B,High,completed,Singapore,76.25535055350554,8.0,-9611.0,-24.03591256939929,3,Yes,No,2023,2
M4381,A18,B787,Emergency,Hydraulics,2022-09-14,2022-09-14,2022-09-29,101717.0,93241.0,110.74154067674586,75195.0,InHouse,Low,Delayed,London,114.0,2.0,-8476.0,-8.3329237000698,15,No,Yes,2022,9
M3914,A49,B737,Scheduled,Electrical,2023-11-04,2023-11-12,2023-11-15,136052.0,138593.0,76.25535055350554,71448.0,InHouse,High,Completed,Frankfurt,76.25535055350554,10.0,2541.0,1.8676682444947519,3,Yes,Yes,2023,11
M2428,A24,B737,scheduled,Electrical,2024-08-24,2024-08-30,2024-08-31,78913.65527065528,85239.29113067027,65.0,89879.0,V-C,Medium,completed,Amsterdam,65.0,6.0,6325.635860014998,8.015895143013658,1,Yes,No,2024,8
M3747,A05,b737,scheduled,LandingGear,2022-11-04,2022-11-12,2022-11-18,48836.0,85239.29113067027,76.25535055350554,43215.0,V-B,High,completed,Frankfurt,76.25535055350554,6.0,36403.29113067027,74.54191811505912,6,Yes,No,2022,11
M852,A44,B737,scheduled,Electrical,2023-01-11,2023-01-11,2023-01-13,78913.65527065528,74030.0,73.0,24426.0,InHouse,Medium,Cancelled,NewYork,119.0,6.0,-4883.655270655276,-6.1886060833267535,2,No,No,2023,1
M896,A13,A-320,scheduled,LandingGear,2023-11-22,2023-11-29,2023-11-30,124997.0,85239.29113067027,76.25535055350554,76609.0,InHouse,High,InProgress,Dallas,76.25535055350554,3.0,-39757.70886932973,-31.806930461794863,1,Yes,No,2023,11
M4593,A08,B737,scheduled,Hydraulics,2023-10-14,2023-10-21,2023-10-22,84866.0,85239.29113067027,10.0,71428.0,V-A,Low,Cancelled,Dallas,10.0,5.559125085440875,373.29113067027356,0.43985946158682343,1,Yes,No,2023,10
M2840,A36,A-320,scheduled,Avionics,2022-03-11,2022-03-11,2022-03-26,78913.65527065528,76559.0,76.0,46308.978087649404,V-C,High,completed,Toronto,146.0,8.0,-2354.6552706552757,-2.983837540637754,15,No,No,2022,3
M4612,A55,A-320,Scheduled,Engine,2022-02-19,2022-02-19,2022-02-20,58086.0,85239.29113067027,76.25535055350554,52961.0,V-C,Critical,Cancelled,Singapore,76.25535055350554,6.0,27153.291130670274,46.746705110818915,1,No,No,2022,2
M1349,A13,B787,scheduled,Electrical,2022-06-23,2022-06-23,2022-06-24,78913.65527065528,81189.0,49.0,1186.0,V-C,Medium,Cancelled,Tokyo,61.0,5.559125085440875,2275.3447293447243,2.883334603549699,1,No,No,2022,6
M1016,A23,B737,Emergency,Structure,2023-08-31,2023-08-31,2023-08-31,78913.65527065528,14588.0,94.0,51299.0,inhouse,Critical,Cancelled,Tokyo,94.0,8.0,-64325.655270655276,-81.5139725184867,0,No,No,2023,8
M3252,A35,A-320,Unscheduled,Avionics,2022-05-02,2022-05-04,2022-05-08,119218.0,87883.0,70.0,46308.978087649404,V-C,High,completed,Mumbai,70.0,6.0,-31335.0,-26.283782650270933,4,Yes,Yes,2022,5
M4647,A58,B787,scheduled,Hydraulics,2022-01-27,2022-01-27,2022-02-10,128691.0,85239.29113067027,76.25535055350554,57691.0,InHouse,High,completed,Dallas,76.25535055350554,5.559125085440875,-43451.70886932973,-33.7643726984247,14,No,No,2022,1
M2480,A21,B777,scheduled,Hydraulics,2022-02-09,2022-02-14,2022-02-17,35647.0,85239.29113067027,135.0,46308.978087649404,InHouse,High,Delayed,LosAngeles,142.0,9.0,49592.29113067027,139.1205182222074,3,Yes,No,2022,2
M3060,A48,A320,Unscheduled,Avionics,2024-05-22,2024-06-03,2024-06-04,78913.65527065528,121014.0,23.0,85882.0,InHouse,High,completed,Dallas,59.0,5.0,42100.344729344724,53.34988549820743,1,Yes,Yes,2024,5
M2142,A41,B737,scheduled,Structure,2023-10-30,2023-11-02,2023-11-07,91347.0,133717.0,18.0,61563.0,inhouse,Low,Delayed,Amsterdam,85.0,8.0,42370.0,46.3835703416642,5,Yes,Yes,2023,10
M3357,A37,B737,Preventive,Hydraulics,2024-04-05,2024-04-05,2024-04-06,78913.65527065528,112076.0,71.0,41950.0,V-C,Critical,completed,Dallas,78.0,7.0,33162.344729344724,42.02358212353195,1,No,Yes,2024,4
M2745,A03,A350,Unscheduled,Engine,2024-09-16,2024-09-23,2024-09-27,77853.0,109953.0,22.0,66910.0,inhouse,High,completed,Toronto,22.0,5.559125085440875,32100.0,41.23155177064468,4,Yes,Yes,2024,9
M3148,A16,A350,Emergency,Structure,2023-11-29,2023-11-29,2023-12-06,78913.65527065528,70163.0,76.25535055350554,46308.978087649404,InHouse,High,completed,NewYork,76.25535055350554,5.559125085440875,-8750.655270655276,-11.08889867113947,7,No,No,2023,11
M581,A06,B737,scheduled,Electrical,2023-03-29,2023-04-02,2023-04-04,24893.0,24576.0,35.0,85365.0,V-A,High,completed,LosAngeles,35.0,5.559125085440875,-317.0,-1.2734503675732134,2,Yes,No,2023,3
M1471,A12,B737,Scheduled,Hydraulics,2022-06-04,2022-06-13,2022-06-15,78913.65527065528,96445.0,72.0,46308.978087649404,InHouse,High,Delayed,NewYork,72.0,4.0,17531.344729344724,22.215856899818334,2,Yes,Yes,2022,6
M4993,A32,B737,Emergency,Engine,2022-01-15,2022-01-15,2022-01-16,89369.0,132916.0,58.0,46308.978087649404,V-C,Medium,Delayed,Tokyo,58.0,7.0,43547.0,48.72718727970549,1,No,Yes,2022,1
M3673,A33,B787,Preventive,Hydraulics,2022-11-15,2022-11-15,2022-11-15,120298.0,96134.0,46.0,46308.978087649404,InHouse,Low,completed,Chennai,76.25535055350554,5.559125085440875,-24164.0,-20.0867844851951,0,No,Yes,2022,11
M560,A47,A-320,scheduled,Avionics,2022-05-11,2022-05-16,2022-05-22,78913.65527065528,90973.0,110.74154067674586,4030.0,inhouse,Medium,completed,Mumbai,121.0,5.559125085440875,12059.344729344724,15.28169578254107,6,Yes,Yes,2022,5
M2850,A04,B737,Preventive,Structure,2022-10-23,2022-10-23,2022-10-24,80040.0,61512.0,76.25535055350554,46308.978087649404,InHouse,High,completed,Paris,76.25535055350554,1.0,-18528.0,-23.148425787106447,1,No,No,2022,10
M513,A33,B777,Preventive,Structure,2023-09-21,2023-09-21,2023-09-27,116677.0,85239.29113067027,62.0,85883.0,InHouse,Low,completed,Dallas,139.0,2.0,-31437.708869329726,-26.944221114126798,6,No,No,2023,9
M1013,A58,A-320,scheduled,Engine,2022-08-20,2022-08-31,2022-09-01,54369.0,69209.0,108.0,19920.0,V-A,Medium,InProgress,Toronto,108.0,5.0,14840.0,27.294965881292647,1,Yes,No,2022,8
M1932,A33,B737,scheduled,LandingGear,2022-08-07,2022-08-07,2022-08-08,123956.0,159480.0,88.0,40220.0,V-C,High,completed,Dallas,88.0,10.0,35524.0,28.65855626189938,1,No,Yes,2022,8
M117,A16,B737,scheduled,Structure,2022-05-21,2022-05-21,2022-06-02,87414.0,106614.0,52.0,66410.0,inhouse,Low,completed,LosAngeles,72.0,5.559125085440875,19200.0,21.964445054567918,12,No,Yes,2022,5
M4753,A45,B777,scheduled,Electrical,2023-08-05,2023-08-09,2023-08-15,78913.65527065528,35947.0,18.0,46308.978087649404,inhouse,Medium,Completed,Dubai,84.0,9.0,-42966.655270655276,-54.4476809790267,6,Yes,No,2023,8
M4466,A03,b737,Unscheduled,Avionics,2022-04-22,2022-04-22,2022-05-04,58641.0,47139.0,76.25535055350554,47548.0,InHouse,High,completed,LosAngeles,76.25535055350554,5.0,-11502.0,-19.614263058269813,12,No,No,2022,4
M4365,A38,B737,Scheduled,Structure,2022-12-15,2022-12-15,2022-12-19,140057.0,85239.29113067027,76.25535055350554,46308.978087649404,InHouse,Critical,completed,Dallas,76.25535055350554,2.0,-54817.70886932973,-39.13957093849628,4,No,No,2022,12
M4143,A27,B737,scheduled,Electrical,2024-05-23,2024-06-03,2024-06-04,86656.0,85239.29113067027,76.25535055350554,86288.0,InHouse,High,InProgress,Dallas,76.25535055350554,4.0,-1416.7088693297264,-1.6348652941858919,1,Yes,No,2024,5
M877,A36,B787,scheduled,Engine,2023-10-04,2023-10-04,2023-10-07,138016.0,85239.29113067027,76.25535055350554,46308.978087649404,InHouse,High,InProgress,Atlanta,76.25535055350554,4.0,-52776.70886932973,-38.23955836231286,3,No,No,2023,10
M4870,A53,A320,scheduled,Structure,2022-08-05,2022-08-05,2022-08-06,73711.0,85239.29113067027,40.0,64674.0,inhouse,High,completed,Atlanta,76.25535055350554,8.0,11528.291130670274,15.639851759805556,1,No,No,2022,8
M005,A44,b737,Scheduled,Electrical,2023-01-15,2023-01-15,2023-01-25,78913.65527065528,94591.0,102.0,23431.0,InHouse,High,InProgress,Frankfurt,102.0,5.559125085440875,15677.344729344724,19.866453626530312,10,No,Yes,2023,1
M3052,A47,A320,scheduled,LandingGear,2023-06-11,2023-06-11,2023-06-12,61742.0,46732.0,120.0,46308.978087649404,V-C,High,Delayed,Mumbai,120.0,9.0,-15010.0,-24.310841890447346,1,No,No,2023,6
M3125,A07,A-320,scheduled,Engine,2024-05-30,2024-06-05,2024-06-06,20375.0,85239.29113067027,40.0,28998.0,V-B,Critical,Completed,Paris,94.0,2.0,64864.29113067027,318.35234910758413,1,Yes,No,2024,5
M2661,A24,A-320,Preventive,Structure,2022-12-22,2022-12-30,2022-12-31,78913.65527065528,42369.0,82.0,11610.0,InHouse,Low,completed,Dubai,82.0,1.0,-36544.655270655276,-46.309672445555464,1,Yes,No,2022,12
M3855,A48,B737,Emergency,Hydraulics,2023-12-10,2023-12-12,2023-12-13,106622.0,100927.0,76.25535055350554,44889.0,InHouse,Medium,Cancelled,Amsterdam,76.25535055350554,5.559125085440875,-5695.0,-5.34129916902703,1,Yes,Yes,2023,12
M4934,A53,A320,scheduled,Electrical,2023-04-12,2023-04-12,2023-04-13,78913.65527065528,184951.0,15.0,54069.0,InHouse,High,completed,Chennai,15.0,4.0,106037.34472934472,134.37135102367463,1,No,Yes,2023,4
M1149,A37,B737,Emergency,Engine,2024-03-13,2024-03-13,2024-03-14,70064.0,85239.29113067027,53.0,66593.0,V-C,High,InProgress,Mumbai,53.0,2.0,15175.291130670274,21.65918464642366,1,No,No,2024,3
M3262,A14,A-320,scheduled,Hydraulics,2024-07-10,2024-07-10,2024-07-26,78913.65527065528,71968.0,76.25535055350554,46308.978087649404,InHouse,High,Completed,London,76.25535055350554,2.0,-6945.655270655276,-8.801588580370929,16,No,No,2024,7
M3848,A36,B737,Preventive,Electrical,2022-07-07,2022-07-19,2022-07-21,90521.0,71175.0,76.25535055350554,32526.0,V-C,High,Delayed,Atlanta,76.25535055350554,8.0,-19346.0,-21.37183636946123,2,Yes,No,2022,7
M2369,A29,A320,scheduled,LandingGear,2024-07-20,2024-07-28,2024-07-31,144116.0,134072.0,118.0,64624.0,InHouse,Low,InProgress,Dubai,139.0,3.0,-10044.0,-6.969385772572095,3,Yes,Yes,2024,7
M4116,A24,A-320,Scheduled,Avionics,2022-03-15,2022-03-20,2022-03-21,78913.65527065528,75104.0,26.0,8365.0,InHouse,Medium,Delayed,Mumbai,26.0,5.559125085440875,-3809.6552706552757,-4.827624899124308,1,Yes,No,2022,3
M4781,A57,b737,scheduled,Avionics,2022-08-15,2022-08-15,2022-08-16,7137.0,85239.29113067027,13.0,19982.0,V-B,Low,Completed,Paris,13.0,5.559125085440875,78102.29113067027,1094.3294259586698,1,No,No,2022,8
